GroupId,PassengerId,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_num,Cabin_side_P,Cabin_side_S,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4871,01,True,False,False,False,False,False,False,False,False,True,False,False,990,True,False,PSO J318.5-22,13.0,False,0.0,611.0,0.0,0.0,0.0,Anniey Mccarry,False
4873,01,False,True,False,False,False,False,True,False,False,False,False,False,191,False,True,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,Misa Excialing,True
4874,01,False,False,True,False,False,False,False,False,False,True,False,False,925,False,True,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,Gech Cusa,True
4874,02,False,False,True,True,False,False,False,False,False,True,False,False,925,False,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cruses Cusa,True
4875,01,True,False,False,False,False,False,False,False,False,True,False,False,926,False,True,TRAPPIST-1e,21.0,False,529.0,8.0,89.0,21.0,0.0,Willey Morrows,True
4876,01,False,False,True,False,False,False,False,False,False,True,False,False,927,False,True,TRAPPIST-1e,25.0,False,750.0,0.0,109.0,368.0,0.0,Teda Ane,False
4878,01,False,False,True,False,False,False,False,False,False,True,False,False,929,False,True,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,Cine Gene,False
4879,01,True,False,False,False,False,False,False,False,False,False,True,False,786,True,False,TRAPPIST-1e,20.0,False,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,False
4880,01,True,False,False,False,False,False,False,False,False,False,True,False,787,True,False,55 Cancri e,22.0,False,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,False
4881,01,False,False,True,True,False,False,False,False,True,False,False,False,315,False,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Clech Snoaf,True
4882,01,False,True,False,False,False,True,False,False,False,False,False,False,193,False,True,TRAPPIST-1e,,False,9.0,2031.0,0.0,20.0,1837.0,Tabdhib Switmorary,False
4883,01,True,False,False,True,False,False,False,False,False,False,True,False,788,True,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Darley Carrishley,True
4884,01,False,False,True,True,False,False,False,False,True,False,False,False,316,False,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tors Buncy,False
4885,01,False,False,True,False,False,False,False,False,False,True,False,False,930,False,True,TRAPPIST-1e,21.0,False,74.0,0.0,713.0,0.0,502.0,Jagles Bre,True
4886,01,True,False,False,False,False,False,False,False,False,True,False,False,931,False,True,TRAPPIST-1e,18.0,False,3.0,0.0,1770.0,1284.0,8.0,Carita Simonsents,False
4887,01,True,False,False,False,False,False,False,False,False,True,False,False,991,True,False,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,Debora Thomason,True
4888,01,False,True,False,True,False,False,True,False,False,False,False,False,192,False,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mark Tairbatic,True
4889,01,True,False,False,False,False,False,False,False,False,False,True,False,794,False,True,PSO J318.5-22,57.0,False,274.0,8.0,0.0,19.0,466.0,Thewis Mullericer,False
4890,01,True,False,False,False,False,False,False,False,False,False,True,False,795,False,True,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,True
4890,02,True,False,False,False,False,False,False,False,False,True,False,False,932,False,True,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,7.0,0.0,Cline Browlerson,True
4891,01,False,True,False,True,False,True,False,False,False,False,False,False,194,False,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,True
4891,02,False,True,False,True,False,True,False,False,False,False,False,False,194,False,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Weion Heeroling,True
4892,01,True,False,False,False,False,False,False,False,False,False,True,False,796,False,True,TRAPPIST-1e,52.0,False,44.0,5.0,0.0,42.0,1731.0,Branda Colomonson,False
4893,01,True,False,False,True,False,False,False,False,False,False,True,False,797,False,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joya Singlents,True
4895,01,True,False,False,True,False,False,False,False,False,False,True,False,789,True,False,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,True
4896,01,True,False,False,False,False,False,False,False,False,True,False,False,992,True,False,TRAPPIST-1e,40.0,False,176.0,932.0,0.0,0.0,4.0,Vana Jimes,False
4897,01,True,False,False,False,False,False,False,False,False,True,False,False,993,True,False,TRAPPIST-1e,18.0,False,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,False
4898,01,True,False,False,False,False,False,False,False,False,True,False,False,933,False,True,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,Lorian Bertsontry,True
4899,01,True,False,False,True,False,False,False,False,False,False,True,False,799,False,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,True
4899,02,True,False,False,False,False,False,False,False,False,False,True,False,799,False,True,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,True
4900,01,True,False,False,False,False,False,False,False,False,True,False,False,994,True,False,PSO J318.5-22,35.0,False,0.0,0.0,2.0,672.0,10.0,Idace Gaington,False
4901,01,True,False,False,False,False,False,False,False,False,False,True,False,790,True,False,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,False
4901,02,True,False,False,False,False,False,False,False,True,False,False,False,305,True,False,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,Benny Baldson,False
4902,01,True,False,False,True,False,False,False,False,False,False,True,False,791,True,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Dennie Whiters,False
4903,01,True,False,False,False,False,False,False,False,False,True,False,False,995,True,False,55 Cancri e,23.0,False,62.0,0.0,0.0,1.0,2203.0,Arla Moodman,False
4904,01,True,False,False,False,False,False,False,False,True,False,False,False,317,False,True,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,Tamin Willynnedy,False
4909,01,True,False,False,False,False,False,False,False,False,True,False,False,997,True,False,55 Cancri e,59.0,False,460.0,139.0,0.0,1.0,0.0,Evane Franey,False
4910,01,False,True,False,False,False,False,False,False,True,False,False,False,306,True,False,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,Tetraix Dratembid,False
4911,01,True,False,False,False,False,False,False,False,False,True,False,False,998,True,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,702.0,0.0,Adriet Hughriend,False
4912,01,False,False,True,False,False,False,False,True,False,False,False,False,160,True,False,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,Basps Bane,False
4912,02,False,False,True,True,False,False,False,False,False,True,False,False,999,True,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bats Bane,True
4913,01,False,False,True,False,False,False,False,False,False,True,False,False,1000,True,False,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,Cine Terry,True
4915,01,True,False,False,True,False,False,False,False,False,False,True,False,793,True,False,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Mon Lamberguson,False
4916,01,False,False,True,True,False,False,False,False,False,True,False,False,1001,True,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Unch Mity,True
4917,01,False,True,False,False,False,True,False,False,False,False,False,False,195,False,True,55 Cancri e,36.0,True,1.0,10029.0,1.0,1679.0,27.0,Brab Neceriont,True
4918,01,True,False,False,True,False,False,False,False,False,False,True,False,794,True,False,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ryanga,True
4920,01,True,False,False,True,False,False,False,False,False,False,True,False,802,False,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chary Booneid,True
4923,01,False,False,True,True,False,False,False,False,False,True,False,False,935,False,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Graw Sturt,True
4923,02,False,False,True,True,False,False,False,False,False,True,False,False,935,False,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Yalmon Sturt,True
4923,03,False,False,True,False,False,False,False,False,False,True,False,False,935,False,True,TRAPPIST-1e,24.0,False,261.0,0.0,780.0,0.0,0.0,Nilly Sturt,True
4924,01,False,False,True,False,False,False,False,False,False,True,False,False,1002,True,False,55 Cancri e,31.0,False,725.0,0.0,747.0,0.0,0.0,Scers Shake,False
4925,01,False,False,True,False,False,False,False,False,False,True,False,False,936,False,True,TRAPPIST-1e,23.0,False,197.0,76.0,5635.0,7.0,0.0,Dynx Sfin,True
4927,01,False,False,True,False,False,False,False,False,False,True,False,False,937,False,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Les Brele,True
4927,02,False,False,True,True,False,False,False,False,False,True,False,False,937,False,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Naish Brele,True
4927,03,False,False,True,False,False,False,False,False,False,True,False,False,937,False,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Naffsh Brele,True
4927,04,False,False,True,False,False,False,False,False,False,True,False,False,937,False,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Toat Brele,True
4929,01,False,False,True,True,False,False,False,False,False,True,False,False,1004,True,False,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Guink Reake,True
4930,01,False,True,False,True,False,True,False,False,False,False,False,False,161,True,False,,47.0,False,0.0,0.0,0.0,0.0,0.0,Alar Alenter,True
4930,02,False,True,False,False,False,True,False,False,False,False,False,False,161,True,False,TRAPPIST-1e,51.0,False,0.0,3571.0,106.0,0.0,0.0,Achium Alenter,True
4932,01,False,False,True,True,False,False,False,True,False,False,False,False,161,True,False,TRAPPIST-1e,22.0,False,223.0,0.0,630.0,14.0,0.0,Yots Fisty,True
4932,02,False,False,True,True,False,False,False,False,False,True,False,False,1005,True,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cird Fisty,True
4933,01,False,False,True,False,False,False,False,False,False,True,False,False,938,False,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Puffal Gin,True
4933,02,True,False,False,False,False,False,False,False,False,True,False,False,938,False,True,TRAPPIST-1e,16.0,False,2083.0,0.0,10.0,0.0,0.0,Mites Sacre,False
4933,03,False,False,True,False,False,False,False,False,False,True,False,False,938,False,True,TRAPPIST-1e,24.0,False,623.0,0.0,501.0,304.0,776.0,Trion Chité,False
4933,04,False,False,True,True,False,False,False,False,False,True,False,False,938,False,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Clakey Gin,True
4934,01,True,False,False,False,False,False,False,False,False,True,False,False,1006,True,False,TRAPPIST-1e,31.0,False,210.0,20.0,0.0,1027.0,199.0,Raulia Hammonton,False
4937,01,True,False,False,False,False,False,False,False,False,False,True,False,803,False,True,TRAPPIST-1e,34.0,False,1242.0,444.0,0.0,22.0,0.0,Besse Simonddler,False
4938,01,True,False,False,False,False,False,False,False,False,False,True,False,804,False,True,55 Cancri e,20.0,False,0.0,0.0,847.0,0.0,0.0,Lynnee Traverdy,True
4939,01,True,False,False,False,False,False,False,False,False,True,False,False,1007,True,False,TRAPPIST-1e,19.0,False,0.0,2077.0,0.0,0.0,0.0,Lonnis Bryangton,True
4940,01,True,False,False,True,False,False,False,False,False,False,True,False,805,False,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,Dony Vantonson,True
4941,01,False,False,True,False,False,False,False,False,False,True,False,False,1008,True,False,TRAPPIST-1e,35.0,False,988.0,0.0,830.0,2.0,0.0,Waffes Buche,False
4942,01,True,False,False,True,False,False,False,False,False,False,True,False,806,False,True,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Lis Reenon,True
4942,02,True,False,False,True,False,False,False,False,False,False,True,False,806,False,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Reenon,True
4943,01,False,False,True,True,False,False,False,False,False,True,False,False,1009,True,False,TRAPPIST-1e,20.0,,0.0,0.0,0.0,0.0,0.0,Packs Curie,True
4944,01,False,True,False,False,True,False,False,False,False,False,False,False,60,False,True,55 Cancri e,,False,269.0,2171.0,2.0,2.0,0.0,Hadirah Ainserfle,True
4944,02,False,True,False,False,True,False,False,False,False,False,False,False,60,False,True,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,Sular Ainserfle,False
4944,03,False,True,False,False,True,False,False,False,False,False,False,False,60,False,True,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,Luxonon Ainserfle,False
4945,01,True,False,False,True,False,False,False,False,False,False,True,False,798,True,False,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Eline Bartins,True
4946,01,True,False,False,True,False,False,False,False,False,False,True,False,799,True,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Helley Kiddley,False
4950,01,True,False,False,True,False,False,False,False,False,False,True,False,800,True,False,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Eulahy Wheelez,False
4951,01,False,False,True,False,False,False,False,False,False,True,False,False,1010,True,False,TRAPPIST-1e,43.0,False,11.0,0.0,1297.0,38.0,0.0,Peefox Ruica,True
4952,01,False,False,True,True,False,False,False,False,False,True,False,False,939,False,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Neysma Rekle,True
4954,01,True,False,False,False,False,False,False,False,False,False,True,False,808,False,True,TRAPPIST-1e,24.0,False,3.0,1018.0,687.0,50.0,4.0,Joanny Roses,True
4956,01,True,False,False,True,False,False,False,False,False,False,True,False,809,False,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Walla Mcphernard,True
4958,01,True,False,False,False,False,False,False,False,False,False,True,False,810,False,True,TRAPPIST-1e,32.0,False,0.0,235.0,0.0,474.0,0.0,Ivanna Flemaney,False
4961,01,False,False,True,False,False,False,False,False,False,True,False,False,942,False,True,TRAPPIST-1e,32.0,False,1016.0,0.0,307.0,5.0,4.0,Ane Read,True
4963,01,True,False,False,True,False,False,False,False,False,False,True,False,811,False,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,True
4964,01,False,False,True,False,False,False,False,True,False,False,False,False,154,False,True,TRAPPIST-1e,64.0,False,2147.0,0.0,191.0,59.0,0.0,Hone Barne,False
4965,01,True,False,False,True,False,False,False,False,True,False,False,False,308,True,False,TRAPPIST-1e,21.0,False,457.0,79.0,1134.0,0.0,0.0,Calvia Corman,False
4970,01,True,False,False,False,False,False,False,False,False,True,False,False,943,False,True,PSO J318.5-22,26.0,False,0.0,9.0,0.0,0.0,1376.0,Andary Wilderssen,False
4972,01,False,True,False,False,False,True,False,False,False,False,False,False,162,True,False,55 Cancri e,35.0,False,87.0,1719.0,2750.0,0.0,79.0,Beneba Blentrary,True
4973,01,True,False,False,False,False,False,False,False,True,False,False,False,309,True,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,False
4973,02,True,False,False,True,False,False,False,False,False,False,True,False,803,True,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Brence Stephendsey,True
4974,01,False,True,False,False,True,False,False,False,False,False,False,False,44,True,False,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,Thabih Vendeck,False
4974,02,False,True,False,True,False,False,False,False,False,True,False,False,82,False,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Lesat Vendeck,True
4975,01,True,False,False,True,False,False,False,False,False,False,True,False,813,False,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,True
4975,02,True,False,False,False,False,False,False,False,False,False,True,False,813,False,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,True
4975,03,True,False,False,True,False,False,False,False,False,False,True,False,813,False,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,True
4977,01,True,False,False,False,False,False,False,False,False,True,False,False,945,False,True,TRAPPIST-1e,46.0,False,0.0,4.0,834.0,0.0,32.0,Kylen Merce,True
4977,02,True,False,False,False,False,False,False,False,False,True,False,False,945,False,True,TRAPPIST-1e,32.0,False,2756.0,125.0,9.0,0.0,103.0,Nicey Merce,False
4978,01,True,False,False,False,False,False,False,False,False,True,False,False,1015,True,False,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,4.0,Floyde Hortis,False
4979,01,True,False,False,True,False,False,False,False,False,False,True,False,804,True,False,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,False
4980,01,True,False,False,False,False,False,False,False,False,False,True,False,805,True,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,False
4980,02,True,False,False,False,False,False,False,False,False,False,True,False,805,True,False,,12.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,False
4980,03,True,False,False,False,False,False,False,False,False,False,True,False,805,True,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,,False
4981,01,True,False,False,True,False,False,False,False,False,True,False,False,946,False,True,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,Davis Brenney,True
4981,02,True,False,False,True,False,False,False,False,False,False,True,False,814,False,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Millia Connon,True
4981,03,True,False,False,False,False,False,False,False,False,False,True,False,814,False,True,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,Brank Brenney,False
4983,01,True,False,False,False,False,False,False,False,False,True,False,False,1016,True,False,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,4.0,Mabley Mcbriguez,True
4987,01,True,False,False,False,False,False,False,False,False,False,True,False,816,False,True,TRAPPIST-1e,21.0,False,36.0,162.0,0.0,588.0,0.0,Fayene Popelacruz,True
4989,01,True,False,False,False,False,False,False,False,True,False,False,False,310,True,False,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,Inette Johnshines,False
4990,01,False,True,False,True,False,True,False,False,False,False,False,False,164,True,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Nasliak Listive,False
4991,01,True,False,False,False,False,False,False,False,False,False,True,False,806,True,False,TRAPPIST-1e,79.0,False,610.0,5.0,0.0,200.0,5.0,Rickie Pentss,False
4992,01,True,False,False,False,False,False,False,False,False,True,False,False,1018,True,False,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,False
4995,01,True,False,False,False,False,False,False,False,False,False,True,False,807,True,False,55 Cancri e,42.0,False,642.0,282.0,0.0,0.0,0.0,Timmy Cardners,True
4996,01,False,False,True,True,False,False,False,False,False,True,False,False,949,False,True,,34.0,False,0.0,0.0,0.0,0.0,0.0,Scera Mitte,True
4997,01,False,True,False,True,False,False,True,False,False,False,False,False,156,True,False,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Disgul,True
4998,01,True,False,False,True,False,False,False,False,False,False,True,False,818,False,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Lison Willy,True
4999,01,True,False,False,False,False,False,False,False,False,True,False,False,950,False,True,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,Chelly Mckins,False
5000,01,True,False,False,True,False,False,False,False,False,False,True,False,808,True,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Courta Barrison,True
5003,01,True,False,False,True,False,False,False,False,False,False,True,False,809,True,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Bulliamoses,False
5004,01,False,True,False,True,False,True,False,False,False,False,False,False,165,True,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mediah Gloyanthy,True
5005,01,True,False,False,False,False,False,False,False,False,True,False,False,1019,True,False,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,Rayley Daughtson,False
5006,01,False,True,False,True,False,True,False,False,False,False,False,False,166,True,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,True
5006,02,False,True,False,True,False,True,False,False,False,False,False,False,166,True,False,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,True
5006,03,False,True,False,False,False,True,False,False,False,False,False,False,166,True,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,Alark Stingive,False
5007,01,False,False,True,False,False,False,False,False,False,True,False,False,951,False,True,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,Gramus Watie,False
5008,01,False,False,True,True,False,False,False,False,False,True,False,False,952,False,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Apies Prity,True
5009,01,False,False,True,True,False,False,False,False,False,True,False,False,1020,True,False,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,True
5010,01,False,False,True,False,False,False,False,False,False,True,False,False,1021,True,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,Poloos Sincy,False
5012,01,True,False,False,True,False,False,False,False,False,False,True,False,811,True,False,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,True
5013,01,True,False,False,False,False,False,False,False,False,True,False,False,953,False,True,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,Kaye Wagnerray,True
5014,01,True,False,False,False,False,False,False,True,False,False,False,False,162,True,False,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,Quan Porté,False
5014,02,False,False,True,True,False,False,False,False,False,True,False,False,1022,True,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Moste Porté,True
5015,01,False,True,False,False,False,False,True,False,False,False,False,False,194,False,True,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,Geno Lowerrudy,False
5016,01,False,False,True,False,False,False,False,False,False,True,False,False,1023,True,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,Honda Bert,False
5017,01,False,False,True,True,False,False,False,False,False,True,False,False,954,False,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Raptax Giba,True
5018,01,True,False,False,True,False,False,False,False,False,False,True,False,812,True,False,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,True
5019,01,True,False,False,False,False,False,False,False,False,True,False,False,955,False,True,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,False
5020,01,True,False,False,False,False,False,False,False,False,True,False,False,956,False,True,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,Annon Anthompson,True
5021,01,False,True,False,False,False,True,False,False,False,False,False,False,167,True,False,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,Celavar Fulacid,True
5023,01,True,False,False,False,False,False,False,False,False,False,True,False,813,True,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,Briney Griffy,False
5025,01,True,False,False,False,False,False,False,False,False,True,False,False,1024,True,False,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,Ronard Arner,False
5027,01,True,False,False,False,False,False,False,False,True,False,False,False,321,False,True,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,Noria Kiddley,False
5028,01,False,True,False,False,True,False,False,False,False,False,False,False,61,False,True,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,Enifak Plattering,False
5032,01,False,True,False,True,False,False,False,False,True,False,False,False,322,False,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Dicely,True
5034,01,True,False,False,False,False,False,False,False,False,False,True,False,824,False,True,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,Briany Sellahaney,False
5035,01,True,False,False,True,False,False,False,False,False,False,True,False,825,False,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,True
5036,01,True,False,False,True,False,False,False,False,False,False,True,False,814,True,False,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,False
5036,02,True,False,False,False,False,False,False,False,False,False,True,False,814,True,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,False
5039,01,False,False,True,False,False,False,False,False,False,True,False,False,958,False,True,TRAPPIST-1e,16.0,False,1285.0,5.0,14.0,1386.0,0.0,Jayrin Bate,False
5039,02,False,False,True,True,False,False,False,False,False,True,False,False,958,False,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Hule Bate,True
5039,03,False,False,True,False,False,False,False,False,False,True,False,False,958,False,True,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,Rionk Bate,True
5039,04,False,False,True,False,False,False,False,False,False,True,False,False,958,False,True,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,Cakes Bate,False
5040,01,False,True,False,False,False,False,True,False,False,False,False,False,195,False,True,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,Enibik Dynigic,False
5040,02,False,True,False,False,False,False,True,False,False,False,False,False,195,False,True,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,Alsha Dynigic,False
5042,01,True,False,False,False,False,False,False,False,False,True,False,False,1026,True,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,Lorice Estiagosen,True
5044,01,True,False,False,False,False,False,False,False,False,False,True,False,826,False,True,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,False
5044,02,True,False,False,True,False,False,False,False,False,False,True,False,826,False,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,,True
5048,01,True,False,False,False,False,False,False,False,False,True,False,False,82,False,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,True
5050,01,True,False,False,False,False,False,False,False,False,True,False,False,1028,True,False,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,Loree Wolfernan,False
5051,01,False,False,True,False,False,False,False,False,True,False,False,False,324,False,True,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,Tous Flité,False
5052,01,False,False,True,True,False,False,False,False,False,True,False,False,961,False,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Crick Khart,True
5052,02,False,False,True,False,False,False,False,False,False,True,False,False,961,False,True,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,,True
5057,01,True,False,False,True,False,False,False,False,False,False,True,False,816,True,False,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,True
5058,01,False,False,True,True,False,False,False,False,False,True,False,False,963,False,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Goos Apie,True
5058,02,False,False,True,False,False,False,False,False,False,True,False,False,963,False,True,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,Gork Apie,False
